DCHP3A,DCHP4A,DCHP4HRT,DCHP4HST,DCHPP3A,DCHPP4A,DCHWRNT,DCHWRT,DCHWSNF,DCHWSNT,DCHWSSF,DCHWSST,DCHWST,DCHWST2,DCRF1HRV,DCRF3HRV,DCHWDPL,DCHWDPS,DCHWP1RT,DCHWP1SP,DCHWP2RT,DCHWP2SP,DCHWSHON,DCHWNHON,DCHWP1SS,DCHWP2SS,DCHWRV,DCHWSNV,DCHWSSV,DCHWSV,DCRF1HSV,DCRF3HSV,DCHWEN,DCHWDP
-0.79501,-0.8325,121.98,125.94,-0.5925,2.88,75.404,98.412,0.90608,82.486,0.23437,121.61,95.219,121.46,20,0,55.426,3,1432.1,56.314,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,3.1406
-0.79501,-0.8325,121.98,124.94,-0.5925,2.88,75.404,95.387,0.90608,82.486,0.23437,120.59,95.219,120.91,20,0,55.426,3,1432.1,55.225,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,3.3437
-0.79501,-0.8325,120.96,124.04,-0.5925,2.88,75.404,95.387,0.90608,82.486,0.23437,120.59,94.215,120.7,20,0,55.426,3,1432.1,55.225,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,2.8125
-0.79501,-0.8325,119.96,123.12,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,120.59,94.215,120.45,20,0,55.426,3,1432.1,55.225,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,3.0625
-0.79501,-0.8325,118.94,122.36,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,119.56,94.215,120.06,20,0,56.428,3,1432.1,56.241,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,3.0469
-0.79501,-0.8325,117.92,121.65,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,119.56,94.215,119.51,20,0,56.428,3,1432.1,56.241,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,2.7812
-0.79501,-0.8325,117.92,120.85,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,118.55,94.215,118.72,20,0,56.428,3,1432.1,56.241,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,2.7969
-0.79501,-0.8325,116.92,120.17,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,118.55,94.215,118.25,20,0,56.428,3,1433.1,56.241,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,3.0781
-0.79501,26.49,118.92,126.86,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,118.55,94.215,117.56,20,0,56.428,3,1433.1,56.241,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,3.0156
-0.79501,-0.90001,126.09,129.52,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,117.54,93.211,116.85,20,0,56.428,3,1433.1,56.241,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,3.0937
-0.79501,-0.90001,126.09,128.4,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,117.54,93.211,116.87,20,0,56.428,3,1433.1,56.241,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,3.125
-0.79501,-0.90001,125.07,127.3,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,116.53,93.211,117.34,20,0,55.425,3,1433.1,55.212,1110.6,0,71,71,1,0,0,0,0,0,1,0,1,3.0781
-0.79501,-0.90001,124.07,126.44,-0.5925,2.88,75.404,94.375,0.90608,82.486,0.23437,116.53,93.211,118.29,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,123.06,125.97,-0.5925,-0.79501,75.404,94.375,0.90608,82.486,0.23437,115.53,92.207,117.59,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,123.06,125.52,-0.5925,-0.79501,75.404,98.4,0.90608,82.486,0.23437,115.53,92.207,116.67,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,122.05,125.07,-0.5925,-0.79501,75.404,103.46,0.90608,82.486,0.23437,115.53,92.207,115.86,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,122.05,124.74,-0.5925,-0.79501,75.404,104.46,0.90608,82.486,0.23437,114.5,92.207,114.9,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,121.01,124.5,-0.5925,-0.79501,75.404,105.47,0.90608,82.486,0.23437,114.5,92.207,114.09,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,121.01,124.16,-0.5925,-0.79501,75.404,105.47,0.90608,82.486,0.23437,114.5,92.207,113.37,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,120.01,123.82,-0.5925,-0.79501,75.404,106.49,0.90608,82.486,0.23437,113.48,92.207,112.69,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,120.01,123.37,-0.5925,-0.79501,75.404,106.49,0.90608,82.486,0.23437,113.48,92.207,111.99,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,120.01,123.02,-0.5925,-0.79501,75.404,106.49,0.90608,82.486,0.23437,113.48,91.19,111.4,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,119.01,122.79,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,112.48,91.19,110.82,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,119.01,122.46,-0.5925,-0.79501,75.404,108.51,0.90608,82.486,0.23437,112.48,91.19,110.15,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,118,122.12,-0.5925,-0.79501,75.404,107.51,0.90608,82.486,0.23437,112.48,91.19,109.67,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,117,121.8,-0.5925,-0.79501,75.404,107.51,0.90608,82.486,0.23437,111.46,91.19,109,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,117,121.46,-0.5925,-0.79501,75.404,107.51,0.90608,82.486,0.23437,111.46,91.19,108.44,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,116,121.22,-0.5925,-0.79501,75.404,108.51,0.90608,82.486,0.23437,111.46,91.19,107.87,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,114.99,120.85,-0.5925,-0.79501,75.404,108.51,0.90608,82.486,0.23437,110.44,90.172,107.4,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,114.99,120.64,-0.5925,-0.79501,75.404,107.51,0.90608,82.486,0.23437,110.44,90.172,106.84,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,113.99,120.3,-0.5925,-0.79501,75.404,108.51,0.90608,82.486,0.23437,110.44,90.172,106.24,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,112.98,120.07,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,109.42,90.172,105.77,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,112.98,119.75,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,109.42,90.172,105.3,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,111.98,119.51,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,109.42,90.172,104.71,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,110.98,119.27,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,108.41,90.172,104.24,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,110.98,119.01,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,108.41,89.169,103.77,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,109.96,118.79,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,108.41,89.169,103.27,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,108.94,118.57,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,107.4,89.169,102.91,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,107.92,118.34,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,107.4,89.169,102.49,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,106.89,118.01,-0.5925,-0.79501,75.404,107.5,0.90608,82.486,0.23437,107.4,89.169,102,0,0,55.425,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.79501,-0.90001,101.53,106.77,-0.5925,3.1125,75.404,107.5,0.90608,82.486,0.23437,107.4,89.169,101.65,0,0,56.538,3,1433.1,56.538,1110.6,0,71,71,1,0,0,0,0,0,0,0,1,3.0781
-0.79501,56.767,117.78,129.09,-0.5925,3.1125,75.404,107.5,0.90608,82.486,0.23437,106.4,89.169,101.16,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,121.81,125.5,-0.5925,-0.78,75.404,107.5,0.90608,81.468,0.23437,106.4,88.165,100.74,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,120.79,124.7,-0.5925,-0.78,75.404,107.5,0.90608,81.468,0.23437,106.4,88.165,100.37,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,119.79,124.2,-0.5925,-0.78,75.404,107.5,0.90608,81.468,0.23437,105.38,88.165,99.912,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,119.79,123.64,-0.5925,-0.78,75.404,108.5,0.90608,81.468,0.23437,105.38,88.165,99.55,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,118.76,123.32,-0.5925,-0.78,75.404,109.52,0.90608,81.468,0.23437,105.38,88.165,99.237,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,118.76,122.97,-0.5925,-0.78,75.404,109.52,0.90608,81.468,0.23437,105.38,88.165,98.887,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,117.76,122.76,-0.5925,-0.78,75.404,109.52,0.90608,81.468,0.23437,104.38,88.165,98.537,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,117.76,122.39,-0.5925,-0.78,75.404,108.51,0.90608,81.468,0.23437,104.38,87.161,98.2,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,117.76,122.05,-0.5925,-0.78,75.404,109.52,0.90608,81.468,0.23437,104.38,87.161,97.85,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,116.75,121.82,-0.5925,-0.78,75.404,109.52,0.90608,81.468,0.23437,104.38,87.161,97.5,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,116.75,121.5,-0.5925,-0.78,75.404,109.52,0.90608,81.468,0.23437,103.37,87.161,97.162,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,115.75,121.16,-0.5925,-0.78,75.404,109.52,0.90608,81.468,0.23437,103.37,87.161,96.837,0,0,55.508,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.81249
-0.79501,-0.735,118.86,123.07,-0.5925,-0.735,75.404,108.52,0.90608,81.468,0.23437,103.37,87.161,96.5,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,118.86,122.39,-0.5925,-0.735,75.404,108.52,0.90608,80.437,0.23437,102.37,87.161,96.275,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,118.86,121.92,-0.5925,-0.735,75.404,108.52,0.90608,80.437,0.23437,102.37,87.161,95.925,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,117.84,121.6,-0.5925,-0.735,75.404,108.52,0.90608,80.437,0.23437,102.37,87.161,95.7,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,117.84,121.29,-0.5925,-0.735,75.404,111.54,0.90608,80.437,0.23437,101.35,86.143,95.337,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,117.84,120.77,-0.5925,-0.735,75.404,111.54,0.90608,80.437,0.23437,101.35,86.143,95,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,116.83,120.46,-0.5925,-0.735,75.404,110.54,0.90608,80.437,0.23437,101.35,86.143,94.762,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,116.83,120,-0.5925,-0.735,75.404,110.54,0.90608,80.437,0.23437,100.35,86.143,94.425,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,115.82,119.66,-0.5925,-0.735,75.404,110.54,0.90608,80.437,0.23437,100.35,86.143,94.2,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,115.82,119.22,-0.5925,-0.735,75.404,110.54,0.90608,80.437,0.23437,100.35,86.143,93.85,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,114.8,118.77,-0.5925,-0.735,75.404,110.54,0.90608,80.437,0.23437,99.344,86.143,93.587,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,114.8,118.55,-0.5925,-0.735,75.404,110.54,0.90608,80.437,0.23437,99.344,86.143,93.362,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,113.78,118.2,-0.5925,-0.735,75.404,109.52,0.90608,80.437,0.23437,99.344,86.143,93.037,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,113.78,117.77,-0.5925,-0.735,75.404,111.52,0.90608,80.437,0.23437,97.295,85.14,92.812,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,112.78,117.34,-0.5925,-0.735,75.404,111.52,0.90608,79.433,0.23437,97.295,85.14,92.562,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,111.76,116.99,-0.5925,-0.735,75.404,110.52,0.90608,79.433,0.23437,97.295,85.14,92.25,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,111.76,116.62,-0.5925,-0.735,75.404,109.52,0.90608,79.433,0.23437,97.295,85.14,92.125,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,110.74,116.27,-0.5925,-0.735,75.404,109.52,0.90608,79.433,0.23437,97.295,85.14,91.762,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,110.74,115.94,-0.5925,-0.735,75.404,108.51,0.90608,79.433,0.23437,96.291,85.14,91.537,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,109.73,115.7,-0.5925,-0.735,75.404,108.51,0.90608,79.433,0.23437,96.291,85.14,91.287,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,108.72,115.46,-0.5925,-0.735,75.404,108.51,0.90608,79.433,0.23437,96.291,85.14,91.062,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,108.72,115.14,-0.5925,-0.735,75.404,108.51,0.90608,79.433,0.23437,96.291,85.14,90.937,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,107.72,114.92,-0.5925,-0.735,75.404,108.51,0.90608,79.433,0.23437,95.274,84.136,90.7,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,106.71,114.6,-0.5925,-0.735,75.404,108.51,0.90608,79.433,0.23437,95.274,84.136,90.475,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,106.71,114.37,-0.5925,-0.735,75.404,108.51,0.90608,79.433,0.23437,95.274,84.136,90.237,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,105.71,114.04,-0.5925,-0.735,75.404,108.51,0.90608,79.433,0.23437,95.274,84.136,90,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,104.71,113.81,-0.5925,-0.735,75.404,108.51,0.90608,79.433,0.23437,95.274,84.136,89.787,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,103.7,113.59,-0.5925,-0.735,75.404,108.51,0.90608,78.43,0.23437,94.256,84.136,89.662,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,102.7,113.35,-0.5925,-0.735,75.404,108.51,0.90608,78.43,0.23437,94.256,84.136,89.412,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,101.68,113.12,-0.5925,-0.735,75.404,107.51,0.90608,78.43,0.23437,94.256,84.136,89.2,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,101.68,112.76,-0.5925,-0.735,75.404,107.51,0.90608,78.43,0.23437,94.256,84.136,89.087,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,100.66,112.54,-0.5925,-0.735,75.404,107.51,0.90608,78.43,0.23437,94.256,84.136,88.85,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,99.66,112.3,-0.5925,-0.735,75.404,107.51,0.90608,78.43,0.23437,93.239,83.118,88.625,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,98.642,112.07,-0.5925,-0.735,75.404,107.51,0.90608,78.43,0.23437,93.239,83.118,88.5,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,97.625,111.85,-0.5925,-0.735,75.404,107.51,0.90608,78.43,0.23437,93.239,83.118,88.4,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,97.625,111.61,-0.5925,-0.735,75.404,107.51,0.90608,78.43,0.23437,93.239,83.118,88.175,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,96.607,111.49,-0.5925,-0.735,74.387,106.51,0.90608,78.43,0.23437,93.239,83.118,87.95,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,95.604,111.25,-0.5925,-0.735,74.387,106.51,0.90608,78.43,0.23437,93.239,83.118,87.837,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,94.586,111.02,-0.5925,-0.735,74.387,107.52,0.90608,78.43,0.23437,92.221,83.118,87.612,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,94.586,110.79,-0.5925,-0.735,74.387,106.51,0.90608,78.43,0.23437,92.221,83.118,87.512,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,93.582,110.56,-0.5925,-0.735,74.387,106.51,0.90608,78.43,0.23437,92.221,83.118,87.262,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,92.565,110.34,-0.5925,-0.735,74.387,106.51,0.90608,78.43,0.23437,92.221,83.118,87.162,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,92.565,110.1,-0.5925,-0.735,74.387,106.51,0.90608,77.412,0.23437,92.221,83.118,87.037,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,91.547,109.99,-0.5925,-0.735,74.387,106.51,0.90608,77.412,0.23437,91.217,82.101,86.8,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,91.547,109.74,-0.5925,-0.735,74.387,106.51,0.90608,77.412,0.23437,91.217,82.101,86.7,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,90.53,109.61,-0.5925,-0.735,74.387,106.51,0.90608,77.412,0.23437,91.217,82.101,86.487,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,90.53,109.36,-0.5925,-0.735,74.387,106.51,0.90608,77.412,0.23437,91.217,82.101,86.375,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,89.526,109.15,-0.5925,-0.735,74.387,106.51,0.90608,77.412,0.23437,91.217,82.101,86.275,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,88.508,109.05,-0.5925,-0.735,74.387,106.51,0.90608,77.412,0.23437,91.217,82.101,86.037,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,88.508,108.82,-0.5925,-0.735,74.387,106.51,0.90608,77.412,0.23437,91.217,82.101,85.912,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,87.491,108.61,-0.5925,-0.735,74.387,106.51,0.90608,77.412,0.23437,90.214,82.101,85.812,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,87.491,108.5,-0.5925,-0.735,74.387,105.5,0.90608,77.412,0.23437,90.214,82.101,85.562,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,87.491,108.29,-0.5925,-0.735,74.387,105.5,0.90608,77.412,0.23437,90.214,82.101,85.462,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,86.487,108.17,-0.5925,-0.735,74.387,105.5,0.90608,77.412,0.23437,90.214,82.101,85.337,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,86.487,108.05,-0.5925,-0.735,74.387,105.5,0.90608,77.412,0.23437,90.214,82.101,85.212,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,85.47,107.82,-0.5925,-0.735,74.387,105.5,0.90608,77.412,0.23437,90.214,81.083,85.087,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,85.47,107.71,-0.5925,-0.735,74.387,105.5,0.90608,76.408,0.23437,89.21,81.083,84.85,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,85.47,107.6,-0.5925,-0.735,74.387,105.5,0.90608,76.408,0.23437,89.21,81.083,84.725,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,84.452,107.47,-0.5925,-0.735,74.387,105.5,0.90608,76.408,0.23437,89.21,81.083,84.612,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,84.452,107.34,-0.5925,-0.735,74.387,105.5,0.90608,76.408,0.23437,89.21,81.083,84.5,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,84.452,107.09,-0.5925,-0.735,74.387,105.5,0.90608,76.408,0.23437,89.21,81.083,84.4,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,83.448,106.97,-0.5925,-0.735,74.387,104.49,0.90608,76.408,0.23437,89.21,81.083,84.275,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,83.448,106.87,-0.5925,-0.735,74.387,104.49,0.90608,76.408,0.23437,89.21,81.083,84.062,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
-0.79501,-0.735,83.448,106.76,-0.5925,-0.735,74.387,104.49,0.90608,76.408,0.23437,88.206,81.083,83.937,0,0,56.669,3,1433.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.85936
