DCHP3A,DCHP4A,DCHP4HRT,DCHP4HST,DCHPP3A,DCHPP4A,DCHWRNT,DCHWRT,DCHWSNF,DCHWSNT,DCHWSSF,DCHWSST,DCHWST,DCHWST2,DCRF1HRV,DCRF3HRV,DCHWDPL,DCHWDPS,DCHWP1RT,DCHWP1SP,DCHWP2RT,DCHWP2SP,DCHWSHON,DCHWNHON,DCHWP1SS,DCHWP2SS,DCHWRV,DCHWSNV,DCHWSSV,DCHWSV,DCRF1HSV,DCRF3HSV,DCHWEN,DCHWDP
-0.74251,-0.9075,105.12,112.94,-0.8625,-0.74251,81.372,99.162,0.64045,92.537,0.78124,97.02,87.243,104.49,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,104.1,112.81,-0.8625,-0.74251,81.372,99.162,0.64045,92.537,0.78124,97.02,87.243,104,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,104.1,112.59,-0.8625,-0.74251,81.372,99.162,0.64045,92.537,0.78124,96.002,87.243,103.62,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,103.08,112.47,-0.8625,-0.74251,81.372,99.162,0.64045,92.537,0.78124,96.002,87.243,103.15,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,103.08,112.35,-0.8625,-0.74251,81.372,99.162,0.64045,92.537,0.78124,96.002,86.226,102.71,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,102.07,112.22,-0.8625,-0.74251,81.372,99.162,0.64045,91.534,0.78124,96.002,86.226,102.27,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,101.06,112.01,-0.8625,-0.74251,81.372,98.15,0.64045,91.534,0.78124,96.002,86.226,101.91,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,101.06,111.91,-0.8625,-0.74251,81.372,98.15,0.64045,91.534,0.78124,94.999,86.226,101.52,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,100.06,111.79,-0.8625,-0.74251,81.372,98.15,0.64045,91.534,0.78124,94.999,86.226,101.06,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,100.06,111.66,-0.8625,-0.74251,81.372,98.15,0.64045,91.534,0.78124,94.999,86.226,100.74,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,99.041,111.56,-0.8625,-0.74251,81.372,98.15,0.64045,90.516,0.78124,94.999,86.226,100.27,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,99.041,111.45,-0.8625,-0.74251,81.372,98.15,0.64045,90.516,0.78124,94.999,86.226,99.912,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,98.024,111.35,-0.8625,-0.74251,80.368,98.15,0.64045,90.516,0.78124,93.981,86.226,99.675,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,98.024,111.22,-0.8625,-0.74251,80.368,98.15,0.64045,90.516,0.78124,93.981,85.208,99.237,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,97.006,111.12,-0.8625,-0.74251,80.368,98.15,0.64045,90.516,0.78124,93.981,85.208,98.887,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,97.006,111.02,-0.8625,-0.74251,80.368,98.15,0.64045,89.512,0.78124,93.981,85.208,98.537,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,95.989,110.91,-0.8625,-0.74251,80.368,98.15,0.64045,89.512,0.78124,93.981,85.208,98.2,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,95.989,110.91,-0.8625,-0.74251,80.368,98.15,0.64045,89.512,0.78124,92.977,85.208,97.85,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,94.985,110.79,-0.8625,-0.74251,80.368,98.15,0.64045,89.512,0.78124,92.977,85.208,97.5,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,94.985,110.67,-0.8625,-0.74251,80.368,98.15,0.64045,89.512,0.78124,92.977,85.208,97.137,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,94.985,110.56,-0.8625,-0.74251,80.368,97.15,0.64045,89.512,0.78124,92.977,85.208,96.812,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,93.967,110.46,-0.8625,-0.74251,80.368,97.15,0.64045,88.508,0.78124,92.977,85.208,96.475,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,93.967,110.46,-0.8625,-0.74251,80.368,97.15,0.64045,88.508,0.78124,92.977,85.208,96.15,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,92.964,110.35,-0.8625,-0.74251,80.368,97.15,0.64045,88.508,0.78124,91.974,84.191,95.925,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,92.964,110.35,-0.8625,-0.74251,79.351,97.15,0.64045,88.508,0.78124,91.974,84.191,95.55,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,92.964,110.24,-0.8625,-0.74251,79.351,97.15,0.64045,88.508,0.78124,91.974,84.191,95.337,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,91.946,110.12,-0.8625,-0.74251,79.351,97.15,0.64045,87.491,0.78124,91.974,84.191,94.987,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,91.946,110.12,-0.8625,-0.74251,79.351,97.15,0.64045,87.491,0.78124,91.974,84.191,94.762,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,91.946,110.02,-0.8625,-0.74251,79.351,97.15,0.64045,87.491,0.78124,91.974,84.191,94.425,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,91.946,110.02,-0.8625,-0.74251,79.351,97.15,0.64045,87.491,0.78124,90.956,84.191,94.2,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,90.942,109.9,-0.8625,-0.74251,79.351,97.15,0.64045,87.491,0.78124,90.956,84.191,93.95,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,90.942,109.9,-0.8625,-0.74251,79.351,97.15,0.64045,87.491,0.78124,90.956,84.191,93.712,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,90.942,109.9,-0.8625,-0.74251,79.351,97.15,0.64045,86.487,0.78124,90.956,84.191,93.362,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,89.939,109.9,-0.8625,-0.74251,79.351,97.15,0.64045,86.487,0.78124,90.956,83.187,93.137,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,89.939,109.77,-0.8625,-0.74251,79.351,97.15,0.64045,86.487,0.78124,90.956,83.187,92.912,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,89.939,109.77,-0.8625,-0.74251,79.351,97.15,0.64045,86.487,0.78124,90.956,83.187,92.687,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,89.939,109.66,-0.8625,-0.74251,79.351,97.15,0.64045,86.487,0.78124,89.939,83.187,92.45,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,88.935,109.66,-0.8625,-0.74251,78.333,96.125,0.64045,86.487,0.78124,89.939,83.187,92.125,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,88.935,109.66,-0.8625,-0.74251,78.333,96.125,0.64045,86.487,0.78124,89.939,83.187,91.9,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,88.935,109.56,-0.8625,-0.74251,78.333,96.125,0.64045,85.483,0.78124,89.939,83.187,91.65,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,88.935,109.56,-0.8625,-0.74251,78.333,96.125,0.64045,85.483,0.78124,89.939,83.187,91.412,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,88.935,109.56,-0.8625,-0.74251,78.333,96.125,0.64045,85.483,0.78124,89.939,83.187,91.162,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,87.917,109.56,-0.8625,-0.74251,78.333,96.125,0.64045,85.483,0.78124,88.935,83.187,91.062,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,87.917,109.56,-0.8625,-0.74251,78.333,96.125,0.64045,85.483,0.78124,88.935,83.187,90.825,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,87.917,109.56,-0.8625,-0.74251,78.333,96.125,0.64045,85.483,0.78124,88.935,82.17,90.5,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,87.917,109.45,-0.8625,-0.74251,78.333,96.125,0.64045,85.483,0.78124,88.935,82.17,90.375,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,87.917,109.45,-0.8625,-0.74251,78.333,96.125,0.64045,84.466,0.78124,88.935,82.17,90.15,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,87.917,109.45,-0.8625,-0.74251,78.333,95.125,0.64045,84.466,0.78124,88.935,82.17,89.9,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,86.9,109.45,-0.8625,-0.74251,78.333,95.125,0.64045,84.466,0.78124,88.935,82.17,89.675,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,86.9,109.45,-0.8625,-0.74251,78.333,95.125,0.64045,84.466,0.78124,87.931,82.17,89.562,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,86.9,109.35,-0.8625,-0.74251,77.33,95.125,0.64045,84.466,0.78124,87.931,82.17,89.337,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,86.9,109.35,-0.8625,-0.74251,77.33,95.125,0.64045,84.466,0.78124,87.931,82.17,89.112,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,86.9,109.35,-0.8625,-0.74251,77.33,95.125,0.64045,84.466,0.78124,87.931,82.17,88.875,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,86.9,109.35,-0.8625,-0.74251,77.33,95.125,0.64045,83.462,0.78124,87.931,82.17,88.65,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,86.9,109.22,-0.8625,-0.74251,77.33,95.125,0.64045,83.462,0.78124,87.931,82.17,88.537,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,85.896,109.22,-0.8625,-0.74251,77.33,95.125,0.64045,83.462,0.78124,87.931,81.166,88.275,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,85.896,109.22,-0.8625,-0.74251,77.33,95.125,0.64045,83.462,0.78124,87.931,81.166,88.075,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,85.896,109.22,-0.8625,-0.74251,77.33,95.125,0.64045,83.462,0.78124,86.927,81.166,87.95,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,85.896,109.22,-0.8625,-0.74251,77.33,95.125,0.64045,83.462,0.78124,86.927,81.166,87.837,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,1.0781
-0.74251,-0.9075,85.896,109.1,-0.8625,-0.74251,77.33,95.125,0.64045,83.462,0.78124,86.927,81.166,87.612,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,85.896,109.1,-0.8625,-0.74251,77.33,95.125,0.64045,83.462,0.78124,86.927,81.166,87.387,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,85.896,109.1,-0.8625,-0.74251,77.33,94.125,0.64045,82.458,0.78124,86.927,81.166,87.262,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,85.896,109.1,-0.8625,-0.74251,77.33,94.125,0.64045,82.458,0.78124,86.927,81.166,87.037,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,85.896,108.99,-0.8625,-0.74251,77.33,94.125,0.64045,82.458,0.78124,86.927,81.166,86.912,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.99,-0.8625,-0.74251,77.33,94.125,0.64045,82.458,0.78124,86.927,81.166,86.8,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.99,-0.8625,-0.74251,77.33,94.125,0.64045,82.458,0.78124,86.927,81.166,86.575,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.87,-0.8625,-0.74251,76.326,94.125,0.64045,82.458,0.78124,85.923,81.166,86.45,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.87,-0.8625,-0.74251,76.326,94.125,0.64045,82.458,0.78124,85.923,80.148,86.225,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.87,-0.8625,-0.74251,76.326,94.125,0.64045,82.458,0.78124,85.923,80.148,86.125,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.87,-0.8625,-0.74251,76.326,94.125,0.64045,81.441,0.78124,85.923,80.148,86.012,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.76,-0.8625,-0.74251,76.326,94.125,0.64045,81.441,0.78124,85.923,80.148,85.787,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.76,-0.8625,-0.74251,76.326,93.112,0.64045,81.441,0.78124,85.923,80.148,85.662,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.65,-0.8625,-0.74251,76.326,93.112,0.64045,81.441,0.78124,85.923,80.148,85.537,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.65,-0.8625,-0.74251,76.326,93.112,0.64045,81.441,0.78124,85.923,80.148,85.425,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.65,-0.8625,-0.74251,76.326,93.112,0.64045,81.441,0.78124,84.906,80.148,85.212,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.54,-0.8625,-0.74251,76.326,93.112,0.64045,81.441,0.78124,84.906,80.148,85.087,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,84.878,108.54,-0.8625,-0.74251,76.326,93.112,0.64045,81.441,0.78124,84.906,80.148,84.975,0,0,55.25,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.87499
-0.74251,-0.9075,85.098,91.35,-0.8625,2.2425,76.326,93.112,0.64045,81.441,0.78124,84.906,80.148,84.85,0,0,53.089,3,1514.1,53.089,1110.6,0,71,71,1,0,0,0,0,0,0,0,1,3.1406
23.295,-0.9075,89.182,95.362,2.385,2.2425,76.326,93.112,0.64045,81.441,0.78124,84.906,80.148,84.725,0,0,52.039,3,1514.1,52.039,1110.6,0,71,71,1,0,0,0,0,0,0,0,1,3.1406
24.99,-0.9075,89.182,95.362,2.385,2.2425,76.326,93.112,0.64045,80.437,0.78124,84.906,79.145,84.5,0,0,52.039,3,1514.1,52.039,1110.6,0,71,71,1,0,0,0,0,0,0,0,1,3.1562
-0.6,-0.9075,88.151,95.075,-0.76501,2.2425,76.326,93.112,0.64045,80.437,0.78124,84.906,79.145,84.4,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,88.151,94.95,-0.76501,-0.78,76.326,93.112,0.64045,80.437,0.78124,84.906,79.145,84.275,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,88.151,94.85,-0.76501,-0.78,76.326,92.1,0.64045,80.437,0.78124,84.906,79.145,84.162,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,88.151,94.85,-0.76501,-0.78,75.322,92.1,0.64045,80.437,0.78124,83.888,79.145,84.062,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,88.151,94.725,-0.76501,-0.78,75.322,92.1,0.64045,80.437,0.78124,83.888,79.145,83.937,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,88.151,94.487,-0.76501,-0.78,75.322,92.1,0.64045,80.437,0.78124,83.888,79.145,83.825,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,88.151,94.487,-0.76501,-0.78,75.322,92.1,0.64045,80.437,0.78124,83.888,79.145,83.712,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,87.133,94.362,-0.76501,-0.78,75.322,92.1,0.64045,80.437,0.78124,83.888,79.145,83.487,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,87.133,94.125,-0.76501,-0.78,75.322,91.087,0.64045,80.437,0.78124,83.888,79.145,83.387,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,87.133,94.025,-0.76501,-0.78,75.322,91.087,0.64045,79.433,0.78124,83.888,79.145,83.262,0,0,52.039,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.98437
-0.6,-0.9075,80.643,88.1,-0.76501,2.2125,75.322,91.087,0.64045,79.433,0.78124,83.888,79.145,83.262,0,0,52.047,3,1514.1,51.49,1110.6,0,71,71,1,0,0,0,0,0,0,0,1,3.1719
23.077,-0.9075,82.651,89.262,2.355,2.2125,75.322,91.087,0.64045,79.433,0.78124,83.888,79.145,83.137,0,0,51.012,3,1514.1,50.484,1110.6,0,71,71,1,0,0,0,0,0,0,0,1,2.8594
24.697,-0.9075,82.651,89.362,2.355,2.2125,75.322,91.087,0.64045,79.433,0.78124,82.857,78.141,83.025,0,0,51.012,3,1514.1,50.484,1110.6,0,71,71,1,0,0,0,0,0,0,0,1,2.8125
-0.7875,-0.9075,82.651,89.587,-0.435,-0.45,75.322,90.087,0.64045,79.433,0.78124,82.857,78.141,82.825,0,0,51.012,3,1514.1,0,1110.6,0,71,71,0,0,0,0,0,0,0,0,0,0.96874
-0.7875,-0.9075,82.706,89.475,-0.435,2.19,75.322,90.087,0.64045,79.433,10.781,82.857,78.141,82.7,0,0,52.047,3,1514.1,51.439,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.375
-0.7875,-0.9075,77.66,84.3,1.8225,2.19,75.322,70.537,0.64045,79.433,19.781,81.991,62.465,85.487,0,0,55.389,3,1514.1,55.894,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.9062
24.495,-0.9075,79.681,86.275,1.8225,2.19,75.322,68.512,0.64045,79.433,19.781,80.96,61.462,85.537,0,0,56.39,3,1514.1,56.925,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.9531
47.482,-0.9075,83.71,90.9,1.8225,2.19,75.322,69.525,0.64045,79.433,19.734,86.006,62.479,90.65,0,0,57.392,3,1514.1,56.925,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.9375
23.872,-0.9075,86.735,92.512,1.8225,2.19,75.322,72.562,0.64045,79.433,19.812,90.076,65.504,93.762,0,0,57.392,3,1514.1,56.925,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.9219
25.537,-0.9075,79.598,86.237,1.8225,2.19,75.322,75.6,0.64045,79.433,20.844,84.012,68.529,86.925,0,0,58.397,3,1515.1,57.929,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.9375
25.537,-0.9075,76.573,83.412,1.8225,2.19,75.322,77.612,0.64045,78.43,20.844,78.966,71.568,83.075,0,0,58.397,3,1515.1,58.976,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.8594
24.525,-0.9075,79.667,86.212,1.8225,2.19,75.322,78.625,0.64045,78.43,20.844,78.98,72.572,84.112,0,0,58.397,3,1515.1,58.976,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.9375
24.525,-0.9075,87.752,93.962,1.8225,2.19,74.304,78.625,0.64045,78.43,20.844,89.1,72.572,92.912,0,0,58.397,3,1515.1,57.965,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.9219
25.545,-0.9075,92.785,98.425,1.8225,2.19,74.304,78.625,0.64045,78.43,20.844,94.201,72.572,97.887,0,0,57.382,3,1515.1,57.965,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.8437
25.545,-0.9075,95.796,101.31,1.8225,2.19,74.304,78.625,0.64045,78.43,19.734,98.244,72.572,101.11,0,0,58.39,3,1515.1,57.965,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,3.1875
-0.76501,-0.9075,97.817,103.42,1.8225,2.19,74.304,80.625,0.64045,78.43,19.734,100.25,74.579,103.37,0,0,57.385,3,1515.1,57.965,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.8437
24.165,-0.9075,91.74,97.462,1.8225,2.19,74.304,82.65,0.64045,78.43,20.719,96.167,76.601,98.025,0,0,58.423,3,1515.1,57.965,1110.6,0,71,71,1,0,0,0,1,1,0,0,1,2.8125
24.697,-0.9075,93.761,99.575,1.8225,2.19,74.304,83.662,0.64045,78.43,19.672,97.226,78.608,100.6,100,0,59.45,3,1515.1,58.98,1110.6,0,71,71,1,0,0,0,1,1,1,0,1,2.8281
25.845,-0.9075,87.697,93.862,1.8225,2.19,74.304,85.662,0.64045,78.43,20.719,92.166,79.626,94.3,100,0,61.511,3,1515.1,61.048,1110.6,0,71,71,1,0,0,0,1,1,1,0,1,2.7969
25.845,-0.9075,84.658,91.062,1.8225,2.19,74.304,85.662,0.64045,78.43,20.719,88.096,80.643,90.75,100,0,61.511,3,1515.1,61.048,1110.6,0,71,71,1,0,0,0,1,1,1,0,1,3.1406
24.825,-0.9075,83.641,90.275,1.8225,2.19,74.304,85.662,0.64045,78.43,20.719,86.075,80.643,89.512,100,0,61.511,3,1515.1,61.048,1110.6,0,71,71,1,0,0,0,1,1,1,0,1,3.1406
24.825,-0.9075,91.754,97.787,1.8225,2.19,74.304,85.662,0.64045,78.43,20.719,93.184,79.626,97.3,100,0,60.498,3,1516.1,61.048,1110.6,0,71,71,1,0,0,0,1,1,1,0,1,3.1562
25.83,-0.9075,95.782,101.44,1.8225,2.19,74.304,85.662,0.64045,78.43,20.766,98.216,78.622,101.62,100,0,61.542,3,1516.1,61.048,1110.6,0,71,71,1,0,0,0,1,1,1,0,1,3.1562
25.83,-0.9075,97.79,103.56,1.8225,2.19,74.304,85.662,0.64045,78.43,19.687,101.24,78.622,103.96,100,0,60.471,3,1516.1,61.048,1110.6,0,71,71,1,0,0,0,1,1,1,0,1,3.125
25.335,-0.9075,96.772,102.55,1.8225,2.19,73.287,85.662,16.984,95.521,16.484,103.25,78.622,104.67,100,0,63.684,3,1516.1,63.445,1110.6,0,71,71,1,0,1,1,1,1,1,0,1,1.7031
25.335,-0.9075,83.6,90.287,1.8225,2.19,66.219,81.625,19.047,89.622,19.594,89.058,79.653,92,100,0,70.283,3,1516.1,70.283,1110.6,0,71,71,1,0,1,1,1,1,1,0,1,2.8906
25.335,-0.9075,77.536,84.725,1.8225,2.19,62.177,79.625,20.047,82.555,19.594,81.963,80.671,84.962,100,0,72.34,3,1516.1,72.34,1110.6,0,71,71,1,0,1,1,1,1,1,0,1,2.9062
24.27,-0.9075,77.536,84.625,1.8225,2.19,62.177,79.625,21.078,80.533,20.562,79.901,80.671,84.962,100,0,73.344,3,1516.1,73.344,1110.6,0,71,71,1,0,1,1,1,1,1,0,1,3.2344
